group,shell_mm,n_geom,n_pv,n_gate,truth_HU,HU_pv,HU_gate,gt_water,gt_lipid,gt_protein,ms_water,ms_lipid,ms_protein,sem_water,sem_lipid,sem_protein,sd_lipid,in_statistics
healthy,1,7113,110,5697,-74.8174878945478,-69.77199672352184,-55.432052787739245,0.24250521306882358,0.7318830743135694,0.025611712617607245,0.3276765340510812,0.6436093851869358,0.028714080761983053,0.012453698937975828,0.009764593024093137,0.003002233520329083,0.1024119156244942,false
healthy,2,10268,964,9889,-75.86612798323027,-74.5593995929259,-70.12275154070565,0.23708464221893827,0.7384629840601773,0.02445237372088438,0.2584812820905425,0.7087973163103727,0.03272140159908479,0.003621658752348905,0.002779806212910548,0.0009993526182778486,0.08630839454194467,false
healthy,3,12691,3440,12220,-76.82076803252538,-77.29376799450364,-71.95868046740269,0.23209776131623971,0.7444900260373303,0.023412212646429918,0.250348731800456,0.7213119405055823,0.028339327693961455,0.0020387139953553053,0.0016144450501787777,0.0005181005999812969,0.09468964516229238,true
healthy,4,11711,3953,10984,-77.75216898698999,-79.96697609146547,-71.35253487498068,0.2269463936900791,0.7505727036157185,0.02248090269420249,0.24250260685279001,0.7338755609258769,0.023621832221333038,0.0017755616056659256,0.0014242587913501166,0.0004691320527938219,0.08954726295666267,true
healthy,5,10794,4302,9979,-78.64612459716511,-83.34341528558664,-73.49425747805743,0.2218005566167869,0.7565535134652104,0.021645929918002602,0.23125741004901454,0.7484041739446109,0.020338416006374756,0.0016472766415374708,0.001374683297750323,0.0004062005684441115,0.09016497344050599,true
healthy,6,9045,2972,8546,-79.50574302882089,-85.78199525604659,-79.97532335723727,0.21667320085156094,0.7624314194463966,0.02089537970204243,0.21543440500379482,0.7623503523362907,0.022215242659914577,0.002102236237947778,0.0017409373873271663,0.0005308019007900257,0.09490903432316652,true
healthy,7,9823,2439,8926,-80.33108441618113,-86.51114163431978,-83.15271877799097,0.21167193255597153,0.7681304132995261,0.02019765414450227,0.20836643065806706,0.7702641800709651,0.02136938927096788,0.0024044753735084326,0.0020272984850854842,0.0005601634138761746,0.10012063514116021,true
healthy,8,7879,2058,6999,-81.11858990405466,-85.32337492710184,-82.07838289402845,0.20681356237287585,0.7736292865580948,0.019557151069029246,0.22480828704702302,0.7577579429855784,0.017433769967398406,0.0024970049980482974,0.0020993488434679205,0.0005661292581503315,0.09523734843012617,true
healthy,9,6999,2034,6378,-81.86870418645789,-85.62437243166222,-83.56127190163757,0.20203633550841146,0.7789729136420923,0.018990750849496328,0.22551113701004444,0.7573897487151469,0.017099114274808928,0.0024139376256922776,0.0020214307851557415,0.0005694278476782737,0.09116630430483993,true
healthy,10,6399,1953,5875,-82.58833309287677,-87.52786358014413,-84.08937893027448,0.1973020252445047,0.7842064170336036,0.018491557721891816,0.20015261014448482,0.7780468095553709,0.021800580300144347,0.002485827152042117,0.002000046449331994,0.0006741971703931992,0.08838757190009924,true
healthy,11,6488,2075,5913,-83.28214242391334,-88.31261867844916,-85.16468963835942,0.1927094761324546,0.7892720380388334,0.018018485828711944,0.19216771150429834,0.787289835034703,0.02054245346099872,0.002126486635078905,0.0016831908514392518,0.0006031717431808437,0.07667299226530322,true
healthy,12,6336,2219,5868,-83.94900270934404,-87.92503334241388,-84.61516339224703,0.18837975341753158,0.7940811299371838,0.017539116645284382,0.1967606881887018,0.785048676493449,0.01819063531784919,0.001960217612587115,0.001542427126648152,0.0005508974499463317,0.07265797765987947,true
healthy,13,6794,2494,6347,-84.58507223802317,-88.81302524588064,-84.68060311148706,0.184361902490357,0.7985889280099009,0.017049169499742063,0.1980441602882124,0.7849920996802898,0.01696374003149777,0.0018245445241281064,0.001440950672551453,0.0005106957630516704,0.07196102465065275,true
healthy,14,7309,2516,6901,-85.20428376636637,-89.05242817125183,-85.1241985117071,0.18051356821036374,0.8029326404037663,0.016553791385869897,0.19669269978271306,0.785771223563754,0.01753607665353297,0.0019843479156870444,0.0015905236122753736,0.0005230954998668436,0.07978025851545635,true
healthy,15,8224,2625,7677,-85.77983537839359,-90.24731063988095,-87.01366003090412,0.17701579341553672,0.8069140107526365,0.016070195831826724,0.17646930483091489,0.8042813218107714,0.019249373358313875,0.0018741857735517264,0.0014979304600558137,0.0004930571057480208,0.07674609837511567,true
healthy,16,8674,2634,7982,-86.3298652543224,-91.33627705295247,-89.06883617655373,0.1736406827562313,0.8107417950411617,0.015617522202606936,0.16094118241742403,0.8163460666711395,0.02271275091143649,0.0019543342381127295,0.0015434515105407368,0.0005567792776645468,0.07921380509253756,true
healthy,17,9077,2685,8243,-86.85692901637522,-90.78822198935283,-89.8948872071164,0.17035087335035382,0.8144491246256149,0.015200002024031253,0.16399690964397268,0.8113912017090501,0.024611888646977196,0.0022268899730040286,0.0017792390219067019,0.000586051097006925,0.09219480283425831,true
healthy,18,8970,2817,8176,-87.3633632843068,-89.85205603136761,-89.643148861286,0.16713910797863274,0.8180472486484361,0.014813643372931179,0.16960183065806209,0.8056223678052431,0.024775801536694897,0.002231522102657854,0.0017914630459665102,0.0005873127823226618,0.09508265006584629,true
healthy,19,8707,2739,7876,-87.8500335020962,-90.36235385099525,-90.24082441097471,0.16401945857235678,0.8215284706560708,0.014452070771572489,0.16581564328419643,0.8086873368275722,0.02549701988823124,0.002223936938948074,0.001763425526915468,0.0006022059828206218,0.09228967983587474,true
healthy,20,8327,2652,7524,-88.31616739815153,-92.69788498971977,-91.38577647541256,0.16100142471996637,0.8248840464882948,0.01411452879173868,0.18481127137010944,0.7981562771586036,0.01703245147128714,0.0021788184976321446,0.0018007058634423993,0.0005248775186647575,0.09273198121898528,true
diseased,1,2953,7,2404,-68.5070606286259,NaN,-52.410138714928394,0.26863298633171484,0.6968819515724118,0.03448506209587328,NaN,NaN,NaN,NaN,NaN,NaN,NaN,false
diseased,2,4719,325,4490,-69.75345788062002,-72.44390113243689,-65.93126930712592,0.2633873740313133,0.7038553345886183,0.0327572913800685,0.32056115897335297,0.6581047452268627,0.021334095799784396,0.005897787575057107,0.004598452615671199,0.0016370731366728616,0.08289978346797004,false
diseased,3,5924,1396,5503,-70.93428386500986,-75.10413922416447,-70.53554460774026,0.25876154005370855,0.7102184998508025,0.03101996009548884,0.29942972157697567,0.6789767546362557,0.02159352378676872,0.0027213775788931783,0.0021203213004887373,0.0007497191572199874,0.07922174155217447,true
diseased,4,5428,1284,4811,-72.12472137644744,-76.09223271901733,-79.16436405772603,0.25433181144524664,0.7164680009769826,0.02920018757777066,0.2975839859362232,0.6816989624330406,0.02071705163073612,0.0030939834242403675,0.002498585004004384,0.0007678256791588755,0.08953166086111937,true
diseased,5,4845,854,3945,-73.2707458929266,-78.90595415548641,-85.17320207661096,0.24972709811232552,0.7227251796687328,0.027547722218941518,0.24991623617319236,0.7218577768816125,0.028225986945195177,0.004185576954629692,0.003183433070681648,0.0011762040156872236,0.09303035086811823,true
diseased,6,3672,637,3013,-74.39927685342415,-77.15200488271668,-79.84566609470939,0.24465974451913136,0.7292640620932649,0.02607619338760369,0.2614490604596286,0.7122014841631824,0.026349455377188996,0.004896433799275285,0.003834073072147118,0.0012893548405811428,0.09676762938851524,true
diseased,7,3493,588,3014,-75.51574276309897,-77.4579703726736,-78.53194039312513,0.23910553301057166,0.7361159903415329,0.024778476647895675,0.2804726672262065,0.6957978110519597,0.023729521721833898,0.005198122509805819,0.004150061775753215,0.0012297598734367142,0.1006336499021572,true
diseased,8,3248,412,2772,-76.6026210928912,-78.76596044336708,-80.4923742020457,0.2333303453623546,0.7430469314365646,0.023622723201080862,0.2613225082330428,0.7130455844635121,0.025631907303445355,0.0060141297869557575,0.004816982540595459,0.0014863649717284063,0.09777406695089148,true
diseased,9,3368,372,2903,-77.65987068233702,-79.50253865026659,-81.75005038869492,0.22755318198798585,0.7499017652996369,0.022545052712377223,0.26767841558786876,0.7121911755855835,0.02013040882654758,0.00687635090259539,0.005587404293447597,0.0015134463419675,0.10776595133296245,true
diseased,10,3110,376,2671,-78.69900776904731,-80.35281399463085,-83.06126430658578,0.22158175233890987,0.7568467238914114,0.021571523769678642,0.2837932505873187,0.7038888966665307,0.012317852746150746,0.005968674883606997,0.005092610884413652,0.0011649210942629132,0.09874938882412487,true
diseased,11,3288,362,2837,-79.72387380619817,-82.49262407208016,-85.19127663702119,0.2153839127708936,0.7639146078976156,0.02070147933149093,0.2580584322968195,0.7277794438816492,0.014162123821531397,0.006078150362263864,0.0051465582477411365,0.0012781223863650851,0.0979199487880586,true
diseased,12,3303,289,2831,-80.7289517695848,-89.59972173037413,-88.2663740375698,0.20927304303084016,0.7708691695734456,0.019857787395714276,0.16824462796779796,0.8031724692522488,0.028582902779953248,0.006051930902175418,0.004469245964489209,0.001878026763992313,0.07597718139631655,true
diseased,13,3311,252,2786,-81.70563617927527,-90.37692478724888,-89.21296497805035,0.2032153319474389,0.7777118300347599,0.019072838017801262,0.1499558827910187,0.8251449564100722,0.024899160798909106,0.005853726418802748,0.00462679651643896,0.0017230751042978019,0.07344811769638476,true
diseased,14,3241,234,2710,-82.66197381710127,-92.34448949699728,-89.82290265692116,0.19681418748752133,0.7847443537513721,0.01844145876110659,0.13010566234346824,0.8457241045637682,0.024170233092763383,0.004837896533249811,0.003520291582620985,0.0016041226126780183,0.05385010641996249,true
diseased,15,3217,227,2661,-83.60982171720272,-92.97348563576585,-91.71912187420753,0.190471074970329,0.791713593155567,0.01781533187410405,0.1412755350955065,0.8432651719930069,0.015459292911486594,0.003976361459039861,0.0029269696104957544,0.001304263196541054,0.04409924375625739,true
diseased,16,3043,155,2451,-84.53967881601079,-95.32385618148311,-93.98111845162002,0.18457770202825974,0.7983174367947623,0.017104861176978008,0.13902798938098884,0.8476418916820135,0.013330118936997756,0.003121817314231069,0.0021982862187452067,0.0012907848993154926,0.02736844271102012,false
